count,hour,minute,second,msec,x1,y1,z1,x2,y2,z2,x3,y3,z3,q1,q2,q3,pos1,pos2,pos3,vel1,vel2,vel3
136,17,51,45,161,-0.290944,0.276534,1.38797,-0.44751,0.22016,1.20167,-0.41792,0.268483,0.999809,36.9696,-77.9563,-30,41.6183,79.2224,30.5495,-10.7893,-1.79626,-0.773163
137,17,51,45,198,-0.290944,0.276534,1.38797,-0.44751,0.22016,1.20167,-0.41792,0.268483,0.999809,37.5963,-77.5999,-30,41.2351,79.1558,30.5235,-8.88245,-2.03041,-0.739517
138,17,51,45,228,-0.286138,0.277626,1.38521,-0.447315,0.223007,1.20329,-0.414033,0.268688,1.00199,38.6162,-77.3049,-30,40.9818,79.0906,30.5029,-7.0237,-2.39983,-0.747757
139,17,51,45,279,-0.286138,0.277626,1.38521,-0.447315,0.223007,1.20329,-0.414033,0.268688,1.00199,39.7251,-77.1657,-30,40.7277,78.9491,30.4651,-4.25377,-3.15857,-0.696259
140,17,51,45,298,-0.286138,0.277626,1.38521,-0.447315,0.223007,1.20329,-0.414033,0.268688,1.00199,40.6727,-77.1538,-30,40.6783,78.8853,30.4507,-2.82555,-3.33572,-0.6633
141,17,51,45,331,-0.285462,0.278117,1.38503,-0.449173,0.223269,1.20587,-0.413075,0.266238,1.00471,41.3571,-77.1931,-30,40.6103,78.7679,30.428,0.333023,-3.65295,-0.635834
142,17,51,45,363,-0.285462,0.278117,1.38503,-0.449173,0.223269,1.20587,-0.413075,0.266238,1.00471,41.8669,-77.2335,-30,40.6322,78.6518,30.4088,2.24739,-3.75389,-0.675659
143,17,51,45,398,-0.283776,0.27762,1.38305,-0.442602,0.221328,1.20043,-0.408012,0.262481,0.998916,42.1314,-77.2346,-30,40.7332,78.5255,30.3834,3.23067,-3.31306,-0.670853
144,17,51,45,429,-0.283776,0.27762,1.38305,-0.442602,0.221328,1.20043,-0.408012,0.262481,0.998916,42.0335,-77.1708,-30,40.852,78.428,30.3628,3.16818,-3.162,-0.570602
145,17,51,45,463,-0.283598,0.277814,1.38295,-0.441471,0.221976,1.19951,-0.409414,0.264497,0.997961,41.6976,-77.0801,-30,40.955,78.3298,30.3422,2.24602,-2.95326,-0.583649
146,17,51,45,492,-0.283598,0.277814,1.38295,-0.441471,0.221976,1.19951,-0.409414,0.264497,0.997961,41.314,-77.0165,-30,41.0078,78.246,30.3257,1.1721,-2.79259,-0.504684
147,17,51,45,528,-0.283624,0.279527,1.38395,-0.433278,0.219484,1.19462,-0.411895,0.241359,0.988141,40.8329,-76.922,-30,41.0278,78.1499,30.3065,0.348129,-2.59621,-0.479279
148,17,51,45,565,-0.283624,0.279527,1.38395,-0.433278,0.219484,1.19462,-0.411895,0.241359,0.988141,40.1187,-76.708,-30,41.0017,78.0572,30.2872,-0.580215,-2.58934,-0.459366
149,17,51,45,596,-0.283624,0.279527,1.38395,-0.433278,0.219484,1.19462,-0.411895,0.241359,0.988141,39.3396,-76.4364,-30,40.9893,77.9734,30.2728,-2.15332,-2.80426,-0.411987
150,17,51,45,613,-0.283599,0.27954,1.38391,-0.4332,0.219498,1.19454,-0.41173,0.241385,0.988077,38.7429,-76.2143,-30,40.9653,77.926,30.2653,-3.49434,-2.72049,-0.411987
151,17,51,45,648,-0.283599,0.27954,1.38391,-0.4332,0.219498,1.19454,-0.41173,0.241385,0.988077,38.3804,-76.0727,-30,40.8073,77.8278,30.2522,-5.42313,-2.95326,-0.385208
152,17,51,45,693,-0.283599,0.27954,1.38391,-0.4332,0.219498,1.19454,-0.41173,0.241385,0.988077,38.2112,-76.0024,-30,40.5574,77.6878,30.2357,-5.27618,-3.43597,-0.396194
153,17,51,45,714,-0.286625,0.279229,1.38973,-0.440986,0.221447,1.20099,-0.423525,0.264873,0.995949,38.2329,-76.0237,-30,40.4441,77.6088,30.2289,-4.98848,-3.49365,-0.358429
154,17,51,45,747,-0.286625,0.279229,1.38973,-0.440986,0.221447,1.20099,-0.423525,0.264873,0.995949,38.4583,-76.1633,-30,40.2958,77.4928,30.2179,-4.80652,-3.49434,-0.33577
155,17,51,45,780,-0.286547,0.280235,1.38959,-0.458677,0.23768,1.21323,-0.434583,0.286949,1.01062,39.1115,-76.5955,-30,40.1303,77.3795,30.2069,-3.51631,-3.44559,-0.359802
156,17,51,45,813,-0.286547,0.280235,1.38959,-0.458677,0.23768,1.21323,-0.434583,0.286949,1.01062,40.4432,-77.5088,-30,40.015,77.2717,30.1973,-1.2394,-2.88322,-0.268478
157,17,51,45,847,-0.289647,0.279078,1.39407,-0.469932,0.257005,1.21817,-0.439545,0.316267,1.01667,42.1292,-78.9358,-30,40.0108,77.181,30.1863,1.51955,-1.87386,-0.31723
158,17,51,45,893,-0.289647,0.279078,1.39407,-0.469932,0.257005,1.21817,-0.439545,0.316267,1.01667,43.6953,-80.8359,-30,40.1653,77.1199,30.174,5.7177,-0.739517,-0.254059
159,17,51,45,911,-0.288821,0.282187,1.39281,-0.467934,0.271276,1.21592,-0.44304,0.343019,1.01855,44.8606,-82.912,-30,40.28,77.1082,30.1691,7.29149,-0.392075,-0.293198
160,17,51,45,947,-0.288821,0.282187,1.39281,-0.467934,0.271276,1.21592,-0.44304,0.343019,1.01855,45.4994,-84.8415,-57.1565,40.5883,77.1,30.1602,10.4281,-0.0377655,-0.226593
161,17,51,45,978,-0.288821,0.282187,1.39281,-0.467934,0.271276,1.21592,-0.44304,0.343019,1.01855,45.7252,-86.3602,-57.102,40.9323,77.1007,30.152,10.3368,0.289078,-0.216293
162,17,51,46,15,-0.293598,0.28145,1.40293,-0.471302,0.283943,1.22517,-0.451294,0.369944,1.03356,45.6947,-87.5053,-56.7211,41.3065,77.1405,30.1458,10.0978,2.78984,-0.135269
163,17,51,46,48,-0.293598,0.28145,1.40293,-0.471302,0.283943,1.22517,-0.451294,0.369944,1.03356,45.5169,-88.5987,-56.0971,41.632,77.2826,30.1424,8.82065,6.42838,-0.0830841
164,17,51,46,80,-0.293497,0.282003,1.40317,-0.469371,0.287424,1.22425,-0.45596,0.388164,1.03977,45.2689,-89.6267,-55.3837,41.9039,77.5635,30.1424,7.67532,11.6592,-0
165,17,51,46,112,-0.293497,0.282003,1.40317,-0.469371,0.287424,1.22425,-0.45596,0.388164,1.03977,44.9937,-90.4406,-30,42.1106,78.0167,30.1424,6.76964,17.5445,0.0885773
166,17,51,46,148,-0.293494,0.282048,1.40329,-0.469425,0.287664,1.22443,-0.456,0.388522,1.04002,44.7503,-90.9947,-30,42.3365,78.7102,30.1794,5.82275,22.0132,2.49733
167,17,51,46,179,-0.293494,0.282048,1.40329,-0.469425,0.287664,1.22443,-0.456,0.388522,1.04002,44.5883,-91.2981,-30,42.5082,79.4469,30.2618,4.77356,24.2207,2.91893
168,17,51,46,213,-0.293494,0.282048,1.40329,-0.469425,0.287664,1.22443,-0.456,0.388522,1.04002,44.5048,-91.4191,-30,42.6695,80.2915,30.3573,3.98872,25.4608,2.53853
169,17,51,46,247,-0.2935,0.281954,1.40521,-0.473335,0.289298,1.22968,-0.456991,0.398735,1.05001,44.555,-91.4586,-30,42.7718,81.1505,30.4218,3.69759,24.6938,0.946198
170,17,51,46,278,-0.2935,0.281954,1.40521,-0.473335,0.289298,1.22968,-0.456991,0.398735,1.05001,44.8041,-91.5065,-30,42.9037,81.9436,30.4349,3.97842,23.6474,-0.00411987
171,17,51,46,327,-0.294235,0.281527,1.40593,-0.468034,0.290323,1.22515,-0.455068,0.400958,1.04642,45.0241,-91.5941,-55.0183,43.0939,83.0443,30.4349,3.89259,21.5291,-0.0679779
172,17,51,46,347,-0.294235,0.281527,1.40593,-0.468034,0.290323,1.22515,-0.455068,0.400958,1.04642,44.9272,-91.7196,-30,43.1694,83.4721,30.4356,4.05807,20.9976,0.00205994
173,17,51,46,381,-0.293824,0.281157,1.40486,-0.456707,0.289305,1.21447,-0.46093,0.393791,1.03188,44.3784,-91.8396,-30,43.3095,84.1628,30.4314,3.50601,19.0544,-0.282211
174,17,51,46,413,-0.293824,0.281157,1.40486,-0.456707,0.289305,1.21447,-0.46093,0.393791,1.03188,43.3424,-91.9052,-30,43.4166,84.7842,30.4232,1.74614,17.905,-0.328217
175,17,51,46,446,-0.293571,0.282146,1.40532,-0.456731,0.288985,1.21485,-0.464416,0.389902,1.03019,42.1629,-91.9005,-30,43.4496,85.3555,30.4156,-0.517044,16.7487,-0.22522
176,17,51,46,480,-0.293571,0.282146,1.40532,-0.456731,0.288985,1.21485,-0.464416,0.389902,1.03019,41.2475,-91.8275,-30,43.4077,85.8829,30.4095,-3.53348,15.3534,-0.150375
177,17,51,46,524,-0.293574,0.282389,1.40357,-0.453293,0.287914,1.20973,-0.459994,0.387407,1.02395,40.6166,-91.7054,-30,43.1914,86.5544,30.4012,-5.24117,13.5647,-0.286331
178,17,51,46,546,-0.293574,0.282389,1.40357,-0.453293,0.287914,1.20973,-0.459994,0.387407,1.02395,40.1257,-91.5552,-30,43.0506,86.8572,30.3944,-5.99716,13.3635,-0.384521
179,17,51,46,580,-0.291557,0.28258,1.40381,-0.452917,0.289386,1.21238,-0.463069,0.385486,1.02569,39.7942,-91.4336,-30,42.8268,87.2754,30.3779,-5.78499,11.8755,-0.605621
180,17,51,46,613,-0.291557,0.28258,1.40381,-0.452917,0.289386,1.21238,-0.463069,0.385486,1.02569,39.7043,-91.3967,-30,42.6331,87.64,30.3593,-6.52039,10.518,-0.64064
181,17,51,46,647,-0.291567,0.282624,1.40377,-0.45294,0.28944,1.21233,-0.463101,0.385531,1.02563,39.7816,-91.4249,-30,42.4306,87.9696,30.3387,-6.18187,9.15779,-0.596008
182,17,51,46,681,-0.291567,0.282624,1.40377,-0.45294,0.28944,1.21233,-0.463101,0.385531,1.02563,39.9073,-91.4727,-30,42.2095,88.2676,30.3188,-4.98093,8.17245,-0.637207
183,17,51,46,726,-0.291567,0.282624,1.40377,-0.45294,0.28944,1.21233,-0.463101,0.385531,1.02563,40.0192,-91.5158,-30,42.0097,88.6233,30.2948,-4.59641,7.25578,-0.52803
184,17,51,46,745,-0.291568,0.282626,1.40376,-0.452942,0.289441,1.21232,-0.463104,0.38553,1.02562,40.0951,-91.5454,-30,41.9417,88.7613,30.2845,-4.13979,6.92757,-0.504684
185,17,51,46,779,-0.291568,0.282626,1.40376,-0.452942,0.289441,1.21232,-0.463104,0.38553,1.02562,40.1357,-91.5613,-30,41.8181,88.9996,30.2666,-3.89397,6.28899,-0.472412
186,17,51,46,813,-0.291568,0.282626,1.40376,-0.452942,0.289441,1.21232,-0.463104,0.38553,1.02562,40.1507,-91.5673,-30,41.6773,89.2042,30.2529,-3.71544,5.65109,-0.357056
187,17,51,46,847,-0.292881,0.28244,1.40272,-0.450792,0.293512,1.20838,-0.46424,0.384813,1.01933,40.0815,-91.6332,-30,41.5324,89.3999,30.2406,-2.76443,5.45197,-0.402374
188,17,51,46,879,-0.294347,0.281034,1.40343,-0.448746,0.29316,1.2057,-0.465337,0.382028,1.01527,39.7818,-91.8531,-30,41.4535,89.5695,30.2303,-2.9361,5.20271,-0.372849
189,17,51,46,899,-0.294347,0.281034,1.40343,-0.448746,0.29316,1.2057,-0.465337,0.382028,1.01527,39.2481,-92.1746,-30,41.413,89.669,30.2213,-3.53416,5.03242,-0.388641
190,17,51,46,946,-0.294083,0.280652,1.40081,-0.450777,0.282843,1.20376,-0.463334,0.373354,1.01324,38.7212,-92.3142,-30,41.2255,89.8963,30.2028,-5.35034,4.81476,-0.286331
191,17,51,46,979,-0.294083,0.280652,1.40081,-0.450777,0.282843,1.20376,-0.463334,0.373354,1.01324,38.4077,-92.035,-30,41.0367,90.0611,30.1952,-5.45815,4.94934,-0.291824
192,17,51,47,3,-0.294083,0.280652,1.40081,-0.450777,0.282843,1.20376,-0.463334,0.373354,1.01324,38.3012,-91.5051,-30,40.8966,90.171,30.1918,-5.47943,4.98917,-0.262299
193,17,51,47,47,-0.293355,0.278158,1.40345,-0.453387,0.274629,1.20986,-0.463247,0.366931,1.02057,38.3822,-90.9269,-30,40.6371,90.3831,30.1753,-5.21164,4.32587,-0.268478
194,17,51,47,79,-0.293355,0.278158,1.40345,-0.453387,0.274629,1.20986,-0.463247,0.366931,1.02057,38.6652,-90.3089,-30,40.4922,90.5054,30.1691,-4.47556,3.14896,-0.269852
195,17,51,47,115,-0.292267,0.277058,1.40099,-0.450814,0.249218,1.20711,-0.475995,0.321226,1.00984,39.008,-89.3797,-30,40.3377,90.6001,30.1595,-3.34877,1.80725,-0.245132
196,17,51,47,145,-0.292267,0.277058,1.40099,-0.450814,0.249218,1.20711,-0.475995,0.321226,1.00984,39.242,-87.8256,-30,40.2587,90.6413,30.1527,-2.44034,0.931778,-0.227966
197,17,51,47,181,-0.290378,0.278764,1.39556,-0.45445,0.234715,1.20948,-0.487148,0.296766,1.00997,39.491,-85.8081,-30,40.1997,90.6619,30.1444,-1.98166,0.192947,-0.22522
198,17,51,47,213,-0.290378,0.278764,1.39556,-0.45445,0.234715,1.20948,-0.487148,0.296766,1.00997,39.966,-83.641,-30,40.1701,90.6647,30.1355,-1.48865,-0,-0.208054
199,17,51,47,246,-0.290105,0.277883,1.39559,-0.456483,0.2193,1.21607,-0.482341,0.293163,1.01987,40.6456,-81.5168,-30,40.1145,90.6633,30.1314,-0.232086,-0.471725,-0.156555
200,17,51,47,267,-0.290105,0.277883,1.39559,-0.456483,0.2193,1.21607,-0.482341,0.293163,1.01987,41.4181,-79.5258,-30,40.0864,90.6454,30.1293,1.07666,-1.92535,-0.190201
201,17,51,47,296,-0.290105,0.277883,1.39559,-0.456483,0.2193,1.21607,-0.482341,0.293163,1.01987,42.1163,-77.8982,-30,40.1283,90.5521,30.1238,3.60558,-4.79828,-0.178528
202,17,51,47,332,-0.290495,0.273887,1.39837,-0.451897,0.215125,1.21376,-0.483765,0.251957,1.0078,42.4834,-76.8588,-30,40.2937,90.3076,30.1149,4.95895,-10.1678,-0.213547
203,17,51,47,364,-0.289949,0.275747,1.3969,-0.450768,0.205863,1.2177,-0.49273,0.219927,1.01198,42.4409,-76.1577,-30,40.4723,89.9066,30.108,4.69528,-15.6081,-0.168915
204,17,51,47,397,-0.289949,0.275747,1.3969,-0.450768,0.205863,1.2177,-0.49273,0.219927,1.01198,42.229,-75.419,-30,40.613,89.3188,30.1039,4.0313,-21.2489,-0.143509
205,17,51,47,429,-0.289949,0.275747,1.3969,-0.450768,0.205863,1.2177,-0.49273,0.219927,1.01198,42.0544,-74.6814,-30,40.7284,88.5697,30.0991,3.28354,-24.9699,-0.151062
206,17,51,47,462,-0.287635,0.276841,1.39964,-0.446461,0.19201,1.22571,-0.466779,0.199597,1.01672,41.9757,-73.8988,-30,40.8382,87.6894,30.0943,2.61681,-28.0529,-0.159988
207,17,51,47,498,-0.287635,0.276841,1.39964,-0.446461,0.19201,1.22571,-0.466779,0.199597,1.01672,42.0246,-72.8202,-30,40.9007,86.6656,30.0888,2.34421,-29.2346,-0.144196
208,17,51,47,528,-0.287635,0.276841,1.39964,-0.446461,0.19201,1.22571,-0.466779,0.199597,1.01672,42.1464,-71.6661,-30,40.9481,85.8108,30.0854,2.61681,-28.9352,-0.12291
209,17,51,47,574,-0.290947,0.280253,1.4044,-0.442446,0.184431,1.22539,-0.482387,0.152628,1.01899,42.1198,-70.6291,-30,41.0772,84.4821,30.0792,2.72324,-29.3129,-0.168228
210,17,51,47,597,-0.290947,0.280253,1.4044,-0.442446,0.184431,1.22539,-0.482387,0.152628,1.01899,41.7479,-69.594,-30,41.1397,83.7735,30.0758,2.31194,-28.9716,-0.136642
211,17,51,47,630,-0.290947,0.280253,1.4044,-0.442446,0.184431,1.22539,-0.482387,0.152628,1.01899,41.1882,-68.6758,-30,41.2159,82.8465,30.071,0.883713,-29.6487,-0.102997
212,17,51,47,662,-0.290898,0.276776,1.4064,-0.437866,0.159742,1.23565,-0.469471,0.125538,1.02773,40.7342,-67.7011,-30,41.253,81.8969,30.0668,-0.738144,-29.6006,-0.0975037
213,17,51,47,702,-0.291765,0.27969,1.40703,-0.436868,0.155055,1.24254,-0.453454,0.105106,1.03744,40.5578,-66.1156,-30,41.1864,80.7124,30.0641,-1.59302,-29.6164,-0.087204
214,17,51,47,730,-0.291765,0.27969,1.40703,-0.436868,0.155055,1.24254,-0.453454,0.105106,1.03744,40.6697,-64.0627,-30,41.1273,79.8885,30.062,-1.42754,-29.8107,-0.0748444
215,17,51,47,763,-0.28649,0.287002,1.41444,-0.435792,0.143897,1.27656,-0.459463,0.0956876,1.07497,41.9025,-63.3342,-30,41.0559,78.8592,30.0593,-0.53421,-30.5379,-0.096817
216,17,51,47,792,-0.28649,0.287002,1.41444,-0.435792,0.143897,1.27656,-0.459463,0.0956876,1.07497,44.0139,-62.4945,-30,41.0662,77.9768,30.0565,1.49963,-31.4642,-0.11879
217,17,51,47,828,-0.28649,0.287002,1.41444,-0.435792,0.143897,1.27656,-0.459463,0.0956876,1.07497,46.3543,-61.5636,-39.968,41.172,76.8274,30.0558,7.28668,-31.9503,-0.0583649
218,17,51,47,865,-0.287434,0.283403,1.41335,-0.434088,0.13311,1.27856,-0.465299,0.0805158,1.07826,48.2093,-60.8258,-41.4375,41.5166,75.6402,30.051,11.6668,-32.3637,-0.0913239
219,17,51,47,896,-0.287434,0.283403,1.41335,-0.434088,0.13311,1.27856,-0.465299,0.0805158,1.07826,49.4668,-60.3257,-42.0139,41.9334,74.6288,30.0469,14.7382,-31.9785,-0.063858
220,17,51,47,928,-0.287805,0.283117,1.41396,-0.434932,0.131381,1.28119,-0.467863,0.0765761,1.0817,50.2296,-60.0223,-41.9437,42.4422,73.6242,30.0462,16.6978,-31.1442,-0.0102997
221,17,51,47,964,-0.287805,0.283117,1.41396,-0.434932,0.131381,1.28119,-0.467863,0.0765761,1.0817,50.662,-59.8503,-41.5927,43.0348,72.507,30.0449,15.9872,-30.097,0.00480652
222,17,51,47,993,-0.287805,0.283117,1.41396,-0.434932,0.131381,1.28119,-0.467863,0.0765761,1.0817,50.8812,-59.7631,-41.204,43.5271,71.6515,30.0449,16.0394,-29.3987,0.0741577
223,17,51,48,30,-0.285527,0.283869,1.41136,-0.437576,0.122355,1.29751,-0.472958,0.0724179,1.0974,51.3263,-59.5861,-41.2646,44.0971,70.6023,30.0867,14.9311,-27.0834,3.162
224,17,51,48,63,-0.285527,0.283869,1.41136,-0.437576,0.122355,1.29751,-0.472958,0.0724179,1.0974,52.4907,-59.123,-42.2142,44.5509,69.7481,30.2412,15.5793,-25.7025,7.93419
225,17,51,48,99,-0.285571,0.283791,1.41132,-0.437622,0.12216,1.29765,-0.473121,0.0720149,1.09761,54.0143,-58.5171,-43.6332,45.1298,68.8575,30.5907,17.0858,-23.9866,12.3095
226,17,51,48,132,-0.285571,0.283791,1.41132,-0.437622,0.12216,1.29765,-0.473121,0.0720149,1.09761,55.2818,-58.0129,-44.8602,45.7292,68.05,31.0673,19.0654,-22.6559,16.0476
227,17,51,48,164,-0.285602,0.283764,1.41134,-0.437683,0.122104,1.29776,-0.473264,0.0718844,1.09775,56.1068,-57.6848,-45.6748,46.3712,67.3414,31.607,20.6467,-21.9424,17.6118
228,17,51,48,209,-0.285602,0.283764,1.41134,-0.437683,0.122104,1.29776,-0.473264,0.0718844,1.09775,56.5301,-57.5164,-46.0981,47.303,66.3842,32.4255,20.6255,-21.1301,17.8754
229,17,51,48,228,-0.286066,0.282793,1.41255,-0.446845,0.123493,1.30777,-0.486482,0.0700471,1.1093,56.8717,-57.3806,-46.3052,47.691,65.9832,32.7832,19.4403,-20.5424,19.0393
230,17,51,48,264,-0.286066,0.282793,1.41255,-0.446845,0.123493,1.30777,-0.486482,0.0700471,1.1093,57.4804,-57.1385,-46.4873,48.3845,65.2814,33.4492,18.7832,-19.7095,20.5692
231,17,51,48,295,-0.286066,0.282793,1.41255,-0.446845,0.123493,1.30777,-0.486482,0.0700471,1.1093,58.2316,-56.8397,-46.67,48.9537,64.6923,34.0521,18.6438,-18.5058,18.3822
232,17,51,48,329,-0.287082,0.280317,1.41616,-0.455307,0.1293,1.3119,-0.497511,0.0900625,1.11106,58.8604,-56.5896,-46.962,49.5772,64.0551,34.7223,19.2233,-17.368,18.525
233,17,51,48,364,-0.287082,0.280317,1.41616,-0.455307,0.1293,1.3119,-0.497511,0.0900625,1.11106,59.3116,-56.4101,-47.5373,50.2817,63.4467,35.3698,19.8571,-16.75,17.4483
234,17,51,48,394,-0.287082,0.280317,1.41616,-0.455307,0.1293,1.3119,-0.497511,0.0900625,1.11106,59.5892,-56.2997,-48.2326,50.8688,62.9572,35.8889,18.2977,-16.0002,17.1723
235,17,51,48,424,-0.286721,0.281875,1.42516,-0.462621,0.129984,1.33642,-0.528765,0.0980099,1.14097,60.0192,-56.1287,-48.7978,51.3968,62.5163,36.3757,18.2661,-15.0307,17.0322
236,17,51,48,463,-0.286721,0.281875,1.42516,-0.462621,0.129984,1.33642,-0.528765,0.0980099,1.14097,60.9938,-55.7411,-49.1728,52.0924,61.9423,37.0356,17.986,-14.596,17.2252
237,17,51,48,497,-0.284898,0.274809,1.42495,-0.480119,0.134886,1.35697,-0.569922,0.0991771,1.17108,62.5883,-55.1069,-49.2679,52.7158,61.4575,37.6172,18.5484,-13.5077,16.9018
238,17,51,48,530,-0.284898,0.274809,1.42495,-0.480119,0.134886,1.35697,-0.569922,0.0991771,1.17108,64.7265,-54.2565,-49.0053,53.353,61.016,38.1919,20.9434,-13.3669,16.772
239,17,51,48,566,-0.285394,0.276696,1.42833,-0.483009,0.134962,1.37128,-0.586276,0.109659,1.19059,67.5112,-54.455,-48.6475,54.1653,60.5477,38.8085,24.4343,-13.6814,15.8416
240,17,51,48,597,-0.285394,0.276696,1.42833,-0.483009,0.134962,1.37128,-0.586276,0.109659,1.19059,70.2906,-55.1237,-48.5265,54.9914,60.1213,39.3214,28.767,-13.7638,15.7475
241,17,51,48,627,-0.282961,0.275567,1.42997,-0.490389,0.143566,1.38647,-0.621092,0.108264,1.22651,72.6981,-55.6615,-48.1652,55.8497,59.7347,39.7472,32.4728,-12.9577,14.6949
242,17,51,48,663,-0.282961,0.275567,1.42997,-0.490389,0.143566,1.38647,-0.621092,0.108264,1.22651,74.8773,-56.3582,-46.8814,57.0856,59.2788,40.2361,35.9054,-11.6373,12.8904
243,17,51,48,695,-0.280789,0.273424,1.42887,-0.493474,0.146312,1.40345,-0.631582,0.112846,1.25012,77.0007,-57.1945,-45.2132,58.3319,58.9176,40.6474,37.7545,-9.54712,11.2527
244,17,51,48,714,-0.280789,0.273424,1.42887,-0.493474,0.146312,1.40345,-0.631582,0.112846,1.25012,79.2063,-58.0286,-44.057,59.0618,58.7432,40.8595,38.7673,-8.42789,11.031
245,17,51,48,762,-0.280789,0.273424,1.42887,-0.493474,0.146312,1.40345,-0.631582,0.112846,1.25012,81.1897,-58.7197,-43.5344,61.0009,58.4287,41.3264,42.5631,-4.66164,8.48145
246,17,51,48,795,-0.279328,0.274098,1.43126,-0.496189,0.152042,1.4272,-0.652682,0.108388,1.2959,82.9338,-59.2542,-43.1552,62.392,58.3031,41.5441,42.3083,-2.82417,5.09766
247,17,51,48,814,-0.279328,0.274098,1.43126,-0.496189,0.152042,1.4272,-0.652682,0.108388,1.2959,84.8836,-59.7577,-42.4193,63.1837,58.2571,41.6334,43.0273,-1.71112,4.2263
248,17,51,48,848,-0.279328,0.274098,1.43126,-0.496189,0.152042,1.4272,-0.652682,0.108388,1.2959,86.7796,-60.2015,-41.4755,64.6834,58.2303,41.7583,45.9132,-0.299377,2.83928
249,17,51,48,896,-0.278634,0.273047,1.42962,-0.497214,0.154158,1.43703,-0.664968,0.103601,1.32321,88,-60.5575,-40.4578,66.9603,58.222,41.862,46.6425,-0.0432587,0.96611
250,17,51,48,914,-0.278634,0.273047,1.42962,-0.497214,0.154158,1.43703,-0.664968,0.103601,1.32321,88,-60.8945,-39.1988,67.8083,58.222,41.8758,44.8846,0.0611115,0.725784
251,17,51,48,946,-0.278634,0.273047,1.42962,-0.497214,0.154158,1.43703,-0.664968,0.103601,1.32321,88,-61.1892,-37.9371,69.2255,58.2365,41.8874,40.8726,1.25313,0.138016
252,17,51,48,979,-0.278151,0.274361,1.42894,-0.49655,0.156032,1.45206,-0.670901,0.0932697,1.35458,88,-61.4014,-36.8566,70.4917,58.3031,41.8902,38.218,3.36456,0.000686646
253,17,51,49,13,-0.278151,0.274361,1.42894,-0.49655,0.156032,1.45206,-0.670901,0.0932697,1.35458,88,-61.5511,-35.8264,71.7428,58.4445,41.8916,35.8923,5.06813,-0.0432587
254,17,51,49,60,-0.27965,0.275835,1.4304,-0.496199,0.154324,1.4584,-0.672087,0.0799782,1.37167,88,-61.5962,-34.76,73.3708,58.7137,41.8236,33.3023,6.4373,-3.92624
255,17,51,49,81,-0.27965,0.275835,1.4304,-0.496199,0.154324,1.4584,-0.672087,0.0799782,1.37167,88,-61.4809,-33.6131,74.0664,58.8531,41.7254,31.1057,6.49773,-5.62981
256,17,51,49,113,-0.27965,0.275835,1.4304,-0.496199,0.154324,1.4584,-0.672087,0.0799782,1.37167,88,-61.2779,-32.5657,74.9872,59.0549,41.516,28.445,6.14822,-8.03856
257,17,51,49,146,-0.279724,0.275179,1.43066,-0.495111,0.154234,1.4647,-0.671828,0.072384,1.38807,88,-61.0988,-31.718,75.9045,59.263,41.1932,26.6501,5.79872,-10.7481
258,17,51,49,180,-0.279724,0.275179,1.43066,-0.495111,0.154234,1.4647,-0.671828,0.072384,1.38807,88,-60.9889,-30.934,76.7834,59.447,40.8307,25.0701,5.08461,-12.6116
259,17,51,49,213,-0.279434,0.275548,1.4314,-0.494406,0.15445,1.46551,-0.671941,0.0686158,1.3961,88,-60.9375,-30.1182,77.5738,59.6049,40.4125,22.3441,4.30321,-13.8785
260,17,51,49,259,-0.279434,0.275548,1.4314,-0.494406,0.15445,1.46551,-0.671941,0.0686158,1.3961,88,-60.914,-29.2182,78.5694,59.7862,39.8042,21.1034,3.38242,-13.6079
261,17,51,49,279,-0.28078,0.276876,1.43141,-0.496173,0.154906,1.4679,-0.673614,0.0629617,1.4034,88,-60.8975,-28.3043,78.9615,59.8494,39.5219,19.8022,3.01025,-14.5816
262,17,51,49,313,-0.28078,0.276876,1.43141,-0.496173,0.154906,1.4679,-0.673614,0.0629617,1.4034,88,-60.8769,-27.4786,79.6296,59.94,39.0434,18.7207,2.57698,-14.7718
263,17,51,49,347,-0.280808,0.276889,1.43127,-0.496127,0.154822,1.46797,-0.673566,0.0626278,1.40378,88,-60.8528,-26.8325,80.2744,60.0266,38.5016,17.0817,2.43828,-14.5651
264,17,51,49,379,-0.280808,0.276889,1.43127,-0.496127,0.154822,1.46797,-0.673566,0.0626278,1.40378,88,-60.8305,-26.4287,80.7715,60.098,37.9969,15.087,2.0414,-15.5271
265,17,51,49,414,-0.280834,0.277369,1.43035,-0.495497,0.154773,1.4673,-0.672912,0.0625816,1.40378,88,-60.8017,-26.2246,81.2624,60.1618,37.4606,15.2744,1.82373,-15.2415
266,17,51,49,447,-0.280834,0.277369,1.43035,-0.495497,0.154773,1.4673,-0.672912,0.0625816,1.40378,88,-60.7546,-26.146,81.7376,60.2168,36.9202,14.2321,1.66374,-16.6409
267,17,51,49,477,-0.280834,0.277369,1.43035,-0.495497,0.154773,1.4673,-0.672912,0.0625816,1.40378,88,-60.701,-26.1342,82.1613,60.2628,36.4451,13.1671,1.38771,-16.8249
268,17,51,49,513,-0.282099,0.276842,1.42898,-0.49657,0.155868,1.46825,-0.672919,0.0626185,1.40498,88,-60.6826,-26.1855,82.611,60.3108,35.9033,12.0424,1.24557,-15.5862
